URL,Address,Bedrooms,Bathrooms,Property Type,BER Rating,Price (€),lat,lon,nearest_park_km_y,nearest_beach_km_y,nearest_gym_km_y,nearest_supermarket_km_y,nearest_bus_stop_km_y,nearest_rail_station_km_y,nearest_tram_stop_km_y,nearest_park_name_y,nearest_beach_name_y,nearest_gym_name_y,nearest_supermarket_name_y,nearest_bus_stop_name_y,nearest_rail_station_name_y,nearest_tram_stop_name_y,bad_geocode,distance_to_city_centre_km,price_per_bedroom,energy_monthly_estimate,effective_monthly_cost,energy_estimate_available,effective_cost_display
https://www.daft.ie/for-rent/house-corrig-avenue-dun-laoghaire-co-dublin/6204120,"Corrig Avenue, Dun Laoghaire, Co. Dublin",4.0,4.0,House,A3,3240.0,53.2892069,-6.1340028,9.434,3.906,5.325,5.666,9.512,9.686,9.384,Merrion Square Park,Killiney Beach,Raw Gyms Sandyford,SuperValu Balally,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,False,10.759683444384171,810.0,64.0,3304.0,True,3304.0
https://www.daft.ie/for-rent/apartment-laurel-house-carrickmines-dublin-18/6189980,"Laurel House, Carrickmines, Dublin 18",2.0,2.0,House,B2,2700.0,53.2494911,-6.1785654,11.025,4.897,3.653,4.271,10.649,11.454,10.343,Merrion Square Park,Killiney Beach,Raw Gyms Sandyford,SuperValu Balally,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,False,12.406038600715874,1350.0,115.0,2815.0,True,2815.0
https://www.daft.ie/for-rent/apartment-block-9b-tallaght-cross-west-tallaght-dublin-24/6125633,6B Tallaght Cross West,1.0,1.0,Apartment,D1,1840.0,53.288057,-6.376483,8.246,11.933,9.634,8.302,9.38,8.633,9.105,Phoenix Park,Sandymount Strand,FlyeFit Georges St,Lidl Rathmines,Leeson St Lwr Stop,Heuston Station,Charlemont Luas,False,10.329155769362725,1840.0,248.0,2088.0,True,2088.0
https://www.daft.ie/for-rent/studio-apartment-clondalkin-clondalkin-dublin-22/6220387,"Clondalkin, Clondalkin, Dublin 22",1.0,1.0,Studio,BER Exempt,1000.0,53.3199995,-6.3922177,5.819,12.105,8.923,8.504,9.096,7.314,8.953,Phoenix Park,Sandymount Strand,FlyeFit Georges St,Lidl Rathmines,Leeson St Lwr Stop,Heuston Station,St Stephen's Green Luas,False,9.364987058760455,1000.0,,,False,1000.0
https://www.daft.ie/for-rent/studio-apartment--richmond-road-drumcondra-dublin-3/6208826,"Richmond Road, Drumcondra, Dublin 3",1.0,1.0,Studio,BER Exempt,1381.0,53.3660373,-6.2483639,2.962,4.802,2.612,1.673,1.665,1.531,2.048,Merrion Square Park,Sandymount Strand,Ben Dunne Gym Northside,Aldi Phibsborough,Phibsborough Rd Stop,Connolly Station,Abbey Street Luas,False,1.971621496417444,1381.0,,,False,1381.0
https://www.daft.ie/for-rent/house-churchfields-milltown-dublin-6/6211507,"Churchfields, Milltown, Dublin 6",2.0,2.0,House,C2,2575.0,53.3081761,-6.2442842,3.481,3.236,3.961,1.929,2.887,3.978,2.535,St Stephen's Green,Sandymount Strand,FlyeFit Georges St,Lidl Rathmines,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,False,4.748996201357045,1288.0,192.0,2767.0,True,2767.0
https://www.daft.ie/for-rent/apartment-77-the-crescent-two-oaks-knocklyon-dublin-16/6207560,"77 The Crescent, Two Oaks, Knocklyon, Dublin 16",2.0,2.0,Apartment,A2,2461.0,53.2799784,-6.3121931,7.373,8.69,6.743,5.548,6.943,7.565,6.563,St Stephen's Green,Sandymount Strand,Raw Gyms Sandyford,Lidl Rathmines,Leeson St Lwr Stop,Heuston Station,Charlemont Luas,False,8.494715401519587,1230.0,38.0,2499.0,True,2499.0
https://www.daft.ie/for-rent/house-4-eaton-way-dublin-18-shankill-dublin-18/6122485,"4 Eaton Way, Dublin 18, Shankill, Dublin 18",4.0,3.0,House,A2,4250.0,53.2380659,-6.1144031,14.367,2.301,7.686,8.303,14.188,14.723,13.947,Merrion Square Park,Killiney Beach,Raw Gyms Sandyford,SuperValu Balally,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,False,15.760301517196032,1062.0,38.0,4288.0,True,4288.0
https://www.daft.ie/for-rent/house-16-larkfield-view-clay-farm-leopardstown-dublin-18/6220174,"16 Larkfield View, Clay Farm, Leopardstown, Dublin 18",3.0,3.0,House,A2,3295.0,53.258075,-6.2017939,9.561,6.345,2.085,2.65,9.103,10.015,8.772,Merrion Square Park,Killiney Beach,Raw Gyms Sandyford,SuperValu Balally,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,False,10.91511730901737,1098.0,38.0,3333.0,True,3333.0
https://www.daft.ie/for-rent/apartment-hillview-mount-talbot-clondalkin-dublin-22-clondalkin-dublin-22/6193250,"Hillview, Mount Talbot, Clondalkin, Dublin 22, Clondalkin, Dublin 22",1.0,1.0,Apartment,BER Exempt,1581.0,53.3188455,-6.3719794,5.061,10.78,7.681,7.162,7.797,6.176,7.647,Phoenix Park,Sandymount Strand,FlyeFit Georges St,Lidl Rathmines,Leeson St Lwr Stop,Heuston Station,Charlemont Luas,False,8.175338834621032,1581.0,,,False,1581.0
https://www.daft.ie/for-rent/studio-apartment-12-mountjoy-square-north-dublin-1-dublin-1/6211070,"12 Mountjoy Square North, Dublin 1, Dublin 1",1.0,1.0,Studio,BER Exempt,1750.0,53.3573202,-6.2578102,2.086,4.427,1.738,1.074,0.852,0.914,0.931,Merrion Square Park,Sandymount Strand,FlyeFit Georges St,Aldi Phibsborough,O'Connell St Stop,Connolly Station,Abbey Street Luas,False,0.8523793028406981,1750.0,,,False,1750.0
https://www.daft.ie/for-rent/wyndham-court-chancery-lane-dublin-8/2325314,Wyndham Court Chancery Lane Dublin 8,1.0,1.0,Apartment,D1,1923.0,53.3417198,-6.2692956,0.782,4.138,0.419,2.209,1.079,1.467,0.657,St Stephen's Green,Sandymount Strand,FlyeFit Georges St,Aldi Phibsborough,O'Connell St Stop,Pearse Station,St Stephen's Green Luas,False,1.0788146052403422,1923.0,248.0,2171.0,True,2171.0
https://www.daft.ie/for-rent/house-glasnevin-downs-glasnevin-dublin-11/6212959,"Glasnevin Downs, Glasnevin, Dublin 11",3.0,2.0,House,,2800.0,53.37997,-6.286285,3.874,7.557,2.843,2.251,2.312,3.695,3.835,Phoenix Park,Sandymount Strand,Ben Dunne Gym Northside,Aldi Phibsborough,Phibsborough Rd Stop,Heuston Station,Abbey Street Luas,False,3.7718773794195126,933.0,,,False,2800.0
https://www.daft.ie/for-rent/house-26-beechwood-court-stillorgan-co-dublin/6217937,"26 Beechwood Court, Stillorgan, Co. Dublin",4.0,3.0,House,B3,3493.0,53.2823898,-6.1903922,7.422,5.375,1.543,1.843,7.159,7.821,6.901,Merrion Square Park,Sandymount Strand,Raw Gyms Sandyford,SuperValu Balally,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,False,8.817606594315896,873.0,141.0,3634.0,True,3634.0
https://www.daft.ie/for-rent/house-kildare-road-crumlin-drimnagh-dublin-12/6219276,"Kildare Road, Crumlin, Drimnagh, Dublin 12",8.0,7.0,House,BER Exempt,8700.0,53.3249985,-6.3170856,3.637,7.087,4.059,3.543,4.088,2.962,3.941,Phoenix Park,Sandymount Strand,FlyeFit Georges St,Lidl Rathmines,Leeson St Lwr Stop,Heuston Station,Charlemont Luas,False,4.671224252666018,1088.0,,,False,8700.0
https://www.daft.ie/for-rent/studio-apartment-victoria-street-dublin-8/4532579,"Victoria Street, Dublin 8",1.0,1.0,Studio,C3,954.0,53.3317731,-6.270108,1.022,3.962,1.231,1.282,0.881,2.018,0.834,St Stephen's Green,Sandymount Strand,FlyeFit Georges St,Lidl Rathmines,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,False,2.107608188493133,954.0,217.0,1171.0,True,1171.0
https://www.daft.ie/for-rent/house-saint-kevins-place-donovan-lane-dublin-8/6213950,"Saint Kevin's Place, Donovan Lane, Dublin 8",2.0,2.0,House,B1,4100.0,53.3307859,-6.2639326,0.885,3.546,1.248,1.111,0.522,1.821,0.411,St Stephen's Green,Sandymount Strand,FlyeFit Georges St,Lidl Rathmines,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,False,2.127981728449349,2050.0,89.0,4189.0,True,4189.0
https://www.daft.ie/for-rent/house-24-fernleigh-grove-dublin-15-carpenterstown-dublin-15/6192324,"24 Fernleigh Grove, Dublin 15, Carpenterstown, Dublin 15",2.0,3.0,House,BER Exempt,2586.0,53.371564,-6.4021863,5.07,13.561,9.805,8.684,8.717,7.828,9.728,Phoenix Park,Sandymount Strand,FlyeFit Georges St,Aldi Phibsborough,Phibsborough Rd Stop,Heuston Station,Abbey Street Luas,False,9.721390314813616,1293.0,,,False,2586.0
https://www.daft.ie/for-rent/apartment-apartment-12-mayeston-square-ballymun-dublin-11/6073374,"Mayeston Square, Ballymun, Dublin 11",1.0,1.0,Apartment,BER Exempt,1800.0,53.4066916,-6.2887632,6.182,10.057,3.392,5.141,5.201,6.651,6.673,Phoenix Park,Sandymount Strand,Ben Dunne Gym Northside,Aldi Phibsborough,Phibsborough Rd Stop,Heuston Station,Abbey Street Luas,False,6.6017817450740806,1800.0,,,False,1800.0
https://www.daft.ie/for-rent/house--marion-villas-cork-street-dublin-8/6216082,"Marion Villas, Cork Street, Dublin 8",2.0,2.0,House,BER Exempt,2077.0,53.337916,-6.2856166,1.761,5.075,1.569,2.376,1.977,1.078,1.636,St Stephen's Green,Sandymount Strand,FlyeFit Georges St,Lidl Rathmines,Leeson St Lwr Stop,Heuston Station,St Stephen's Green Luas,False,2.137926998843304,1038.0,,,False,2077.0
https://www.daft.ie/for-rent/apartment-james-street-dublin-8/6105296,"James Street, Dublin 8",2.0,1.0,Apartment,BER Exempt,2100.0,53.3426844,-6.2931528,2.315,5.683,2.003,2.505,2.32,0.479,2.185,St Stephen's Green,Sandymount Strand,FlyeFit Georges St,Aldi Phibsborough,O'Connell St Stop,Heuston Station,St Stephen's Green Luas,False,2.319894364663016,1050.0,,,False,2100.0
https://www.daft.ie/for-rent/apartment-3-hatch-street-lower-dublin-2/4531180,"3 Hatch Street Lower, Dublin 2",1.0,1.0,Studio,BER Exempt,1000.0,53.3343703,-6.2557525,0.48,3.053,0.975,1.61,0.173,1.193,0.576,St Stephen's Green,Sandymount Strand,FlyeFit Georges St,Lidl Rathmines,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,False,1.7420628612892302,1000.0,,,False,1000.0
https://www.daft.ie/for-rent/apartment-churchwell-drive/6137829,"Churchwell Drive, Belmayne",2.0,1.0,Apartment,,1807.0,53.40639,-6.1752808,3.736,5.539,5.082,8.149,8.162,7.664,8.517,St Anne's Park,Dollymount Strand,Ben Dunne Gym Northside,Aldi Phibsborough,Phibsborough Rd Stop,Connolly Station,Abbey Street Luas,False,8.449794109163811,904.0,,,False,1807.0
https://www.daft.ie/for-rent/house-st-john-s-sandymount-dublin-4-sandymount-dublin-4/6197174,"St John’s, Sandymount, Dublin 4, Sandymount, Dublin 4",3.0,3.0,House,C1,4600.0,53.3236426,-6.2137634,2.897,0.653,3.854,0.622,3.054,3.177,3.02,Merrion Square Park,Sandymount Strand,FlyeFit Georges St,Tesco Merrion,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,False,4.2434465247685225,1533.0,166.0,4766.0,True,4766.0
https://www.daft.ie/for-rent/house-belgrave-square-west-dublin-6-rathmines-dublin-6/6203124,"Belgrave Square West, Dublin 6, Rathmines, Dublin 6",2.0,1.0,House,BER Exempt,2250.0,53.3224563,-6.2610917,1.756,3.436,2.177,0.277,1.203,2.55,0.796,St Stephen's Green,Sandymount Strand,FlyeFit Georges St,Lidl Rathmines,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,False,3.04093508494984,1125.0,,,False,2250.0
https://www.daft.ie/for-rent/apartment-the-bay-elm-park-merrion-road-dublin-4/6204289,"The Bay , Elm Park , Merrion Road, Dublin 4",1.0,1.0,Studio,C3,2112.0,53.3136561,-6.2067037,3.987,1.748,4.197,1.231,3.973,4.318,3.842,Merrion Square Park,Sandymount Strand,Raw Gyms Sandyford,Tesco Merrion,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,False,5.368319932059113,2112.0,217.0,2329.0,True,2329.0
https://www.daft.ie/for-rent/house-6-sundale-parade-tallaght-dublin-24/6202026,"6 Sundale Parade, Tallaght, Dublin 24",3.0,2.0,House,C2,2202.0,53.2834475,-6.4101633,9.744,14.202,11.746,10.551,11.572,10.569,11.316,Phoenix Park,Sandymount Strand,FlyeFit Georges St,Lidl Rathmines,Leeson St Lwr Stop,Heuston Station,Charlemont Luas,False,12.39101055074612,734.0,192.0,2394.0,True,2394.0
https://www.daft.ie/for-rent/property-24a-grattan-street-grand-canal-dock-co-dublin/6198310,"24a Grattan Street, Grand Canal Dock, Dublin 2",1.0,1.0,Apartment,C2,2300.0,53.3397962,-6.243558,0.331,2.485,1.314,2.518,1.169,0.526,1.167,Merrion Square Park,Sandymount Strand,FlyeFit Georges St,Lidl Rathmines,Leeson St Lwr Stop,Pearse Station,St Stephen's Green Luas,False,1.572434951056933,2300.0,192.0,2492.0,True,2492.0
https://www.daft.ie/for-rent/house-findlater-street-north-circular-road-arbour-hill-stoneybatter-dublin-7/6204232,"Findlater Street, North Circular Road, Arbour Hill, Stoneybatter, Dublin 7",2.0,1.0,House,BER Exempt,2000.0,53.352103,-6.2958311,2.321,6.205,2.452,1.873,1.865,0.64,2.369,Phoenix Park,Sandymount Strand,FlyeFit Georges St,Aldi Phibsborough,Phibsborough Rd Stop,Heuston Station,Abbey Street Luas,False,2.3721889106164347,1000.0,,,False,2000.0
https://www.daft.ie/for-rent/apartment-hume-street-dublin-2/6220273,"Hume Street, Dublin 2",1.0,1.0,Studio,BER Exempt,1750.0,53.33767,-6.2559642,0.216,3.156,0.671,1.954,0.524,0.892,0.347,St Stephen's Green,Sandymount Strand,FlyeFit Georges St,Lidl Rathmines,Leeson St Lwr Stop,Pearse Station,St Stephen's Green Luas,False,1.3791639981635395,1750.0,,,False,1750.0
https://www.daft.ie/for-rent/apartment-custom-hall-lower-gardiner-street-dublin-1/6163284,"Custom Hall, Lower Gardiner Street, Dublin 1",3.0,1.0,Apartment,C2,2533.0,53.3515683,-6.2554525,1.43,3.88,1.176,1.576,0.377,0.573,0.433,Merrion Square Park,Sandymount Strand,FlyeFit Georges St,Aldi Phibsborough,O'Connell St Stop,Connolly Station,Abbey Street Luas,False,0.3770722874973403,844.0,192.0,2725.0,True,2725.0
https://www.daft.ie/for-rent/apartment-hybreasal-house-south-circular-road-kilmainham-dublin-8/6219622,"Hybreasal House, South Circular Road, Kilmainham, Dublin 8",1.0,1.0,House,BER Exempt,1648.0,53.3388221,-6.305013,2.593,6.36,2.812,3.323,3.209,1.26,2.922,Phoenix Park,Sandymount Strand,FlyeFit Georges St,Aldi Phibsborough,O'Connell St Stop,Heuston Station,St Stephen's Green Luas,False,3.2094282351950976,1648.0,,,False,1648.0
https://www.daft.ie/for-rent/st-marnocks-bay-portmarnock-portmarnock-co-dublin/3655792,St Marnocks Bay Portmarnock Portmarnock Co Dublin,3.0,2.0,Apartment,A2,2737.0,53.4153008,-6.1501156,5.032,6.095,7.004,10.077,10.089,9.502,10.382,St Anne's Park,Dollymount Strand,Ben Dunne Gym Northside,Aldi Phibsborough,Phibsborough Rd Stop,Connolly Station,Abbey Street Luas,False,10.31759616190521,912.0,38.0,2775.0,True,2775.0
https://www.daft.ie/for-rent/apartment-st-james-road-walkinstown-dublin-12/6198582,"St James Road, Walkinstown, Dublin 12",3.0,1.0,Apartment,,1732.0,53.3160179,-6.33422,4.544,8.34,5.542,4.681,5.465,4.446,5.264,Phoenix Park,Sandymount Strand,FlyeFit Georges St,Lidl Rathmines,Leeson St Lwr Stop,Heuston Station,Charlemont Luas,False,6.180859214901806,577.0,,,False,1732.0
https://www.daft.ie/for-rent/house-62-ranelagh-road-dublin-6-ranelagh-dublin-6/5989022,"62 Ranelagh Road, Dublin 6, Ranelagh, Dublin 6",3.0,4.0,House,BER Exempt,8250.0,53.3268921,-6.2574242,1.262,3.12,1.72,0.813,0.68,2.003,0.284,St Stephen's Green,Sandymount Strand,FlyeFit Georges St,Lidl Rathmines,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,False,2.5543881374993496,2750.0,,,False,8250.0
https://www.daft.ie/for-rent/house-dartmouth-square-north-dublin-6-ranelagh-dublin-6/6180615,"Dartmouth Square North, Dublin 6, Ranelagh, Dublin 6",4.0,4.0,House,BER Exempt,9500.0,53.3305872,-6.2555676,0.878,2.99,1.362,1.23,0.285,1.574,0.219,St Stephen's Green,Sandymount Strand,FlyeFit Georges St,Lidl Rathmines,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,False,2.159345218687928,2375.0,,,False,9500.0
https://www.daft.ie/for-rent/apartment--linnetfields-court-castaheany-clonee-dublin-15/6203681,"Linnetfields Court, Castaheany, Clonee, Dublin 15",2.0,1.0,Apartment,C3,2400.0,53.3992088,-6.4385474,8.612,17.011,12.78,11.791,11.836,11.346,13.059,Phoenix Park,Sandymount Strand,Ben Dunne Gym Northside,Aldi Phibsborough,Phibsborough Rd Stop,Heuston Station,Abbey Street Luas,False,13.038402764332716,1200.0,217.0,2617.0,True,2617.0
https://www.daft.ie/for-rent/apartment-kincora-house-dublin-1/6195548,"Kincora House, Dublin 1",2.0,2.0,House,C3,2000.0,53.3579121,-6.2570931,2.136,4.441,1.812,1.091,0.927,0.92,1.006,Merrion Square Park,Sandymount Strand,FlyeFit Georges St,Aldi Phibsborough,O'Connell St Stop,Connolly Station,Abbey Street Luas,False,0.9267946692828154,1000.0,217.0,2217.0,True,2217.0
https://www.daft.ie/for-rent/house-244-foxrock-grove-kill-lane-foxrock-dublin-18/6194424,"244 Foxrock Grove, Kill Lane, Foxrock, Dublin 18",2.0,1.0,House,D2,2850.0,53.2779291,-6.1666607,8.734,4.569,2.956,3.407,8.575,9.091,8.352,Merrion Square Park,Killiney Beach,Raw Gyms Sandyford,SuperValu Balally,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,False,10.127316215115322,1425.0,286.0,3136.0,True,3136.0
https://www.daft.ie/for-rent/flat-clonliffe-road-drumcondra-dublin-3/6210353,"Clonliffe Road, Drumcondra, Dublin 3",1.0,1.0,Studio,BER Exempt,2000.0,53.3629946,-6.255106,2.66,4.78,2.393,1.16,1.143,1.308,1.586,Merrion Square Park,Sandymount Strand,FlyeFit Georges St,Aldi Phibsborough,Phibsborough Rd Stop,Connolly Station,Abbey Street Luas,False,1.5071209902747449,2000.0,,,False,2000.0
https://www.daft.ie/for-rent/house-69-sundale-avenue-dublin-24-tallaght-dublin-24/6125409,"69 Sundale Avenue, Dublin 24, Tallaght, Dublin 24",3.0,1.0,House,BER Exempt,2575.0,53.2805979,-6.4087256,9.96,14.231,11.847,10.593,11.644,10.714,11.379,Phoenix Park,Sandymount Strand,FlyeFit Georges St,Lidl Rathmines,Leeson St Lwr Stop,Heuston Station,Charlemont Luas,False,12.50709198227942,858.0,,,False,2575.0
https://www.daft.ie/for-rent/studio-apartment-ballymun-road-ballymun-dublin-9/6214378,"Ballymun Road, Ballymun, Dublin 9",1.0,1.0,Studio,BER Exempt,1000.0,53.3892206,-6.264631,5.634,7.576,1.203,3.125,3.176,4.271,4.47,Phoenix Park,Sandymount Strand,Ben Dunne Gym Northside,Aldi Phibsborough,Phibsborough Rd Stop,Connolly Station,Abbey Street Luas,False,4.39277844601425,1000.0,,,False,1000.0
https://www.daft.ie/for-rent/house-13-oak-downs-clondalkin-dublin-22/6201928,"13 Oak Downs, Clondalkin, Dublin 22",2.0,1.0,House,B3,2332.0,53.3133325,-6.4047383,6.932,13.015,9.938,9.372,10.053,8.383,9.896,Phoenix Park,Sandymount Strand,FlyeFit Georges St,Lidl Rathmines,Leeson St Lwr Stop,Heuston Station,Charlemont Luas,False,10.413211612648222,1166.0,141.0,2473.0,True,2473.0
https://www.daft.ie/for-rent/apartment-77-fortunes-lawn-citywest-citywest-co-dublin/6220611,"77 Fortunes Lawn, Citywest, Citywest, Co. Dublin",2.0,2.0,Apartment,B3,2400.0,53.2832646,-6.4250603,10.335,15.137,12.592,11.475,12.46,11.338,12.216,Phoenix Park,Sandymount Strand,FlyeFit Georges St,Lidl Rathmines,Leeson St Lwr Stop,Heuston Station,Charlemont Luas,False,13.210583790844682,1200.0,141.0,2541.0,True,2541.0
https://www.daft.ie/for-rent/apartment-victoria-street-dublin-8-portobello-dublin-8/6212014,"Victoria Street, Dublin 8, Portobello, Dublin 8",1.0,1.0,Studio,BER Exempt,1800.0,53.3317731,-6.270108,1.022,3.962,1.231,1.282,0.881,2.018,0.834,St Stephen's Green,Sandymount Strand,FlyeFit Georges St,Lidl Rathmines,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,False,2.107608188493133,1800.0,,,False,1800.0
https://www.daft.ie/for-rent/house-11-orwell-bank-dublin-6-dartry-dublin-6/6155214,"11 Orwell Bank, Dublin 6, Dartry, Dublin 6",2.0,2.0,House,B2,3000.0,53.3068437,-6.2667495,3.523,4.482,3.917,1.561,2.98,4.314,2.572,St Stephen's Green,Sandymount Strand,FlyeFit Georges St,Lidl Rathmines,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,False,4.795686846416232,1500.0,115.0,3115.0,True,3115.0
https://www.daft.ie/for-rent/apartment-kiltipper-close-kiltipper-dublin-24/6200981,"Kiltipper Close, Kiltipper, Dublin 24",3.0,1.0,Apartment,,2045.0,53.2755374,-6.358737,9.237,11.511,9.751,8.05,9.302,9.1,8.972,Phoenix Park,Sandymount Strand,FlyeFit Georges St,Lidl Rathmines,Leeson St Lwr Stop,Heuston Station,Charlemont Luas,False,10.533429602956335,682.0,,,False,2045.0
https://www.daft.ie/for-rent/flat-leinster-square-rathmines-rathmines-dublin-6/6212497,"leinster square rathmines, Rathmines, Dublin 6",2.0,1.0,Apartment,BER Exempt,2100.0,53.323292,-6.2656103,1.713,3.712,2.087,0.293,1.222,2.588,0.839,St Stephen's Green,Sandymount Strand,FlyeFit Georges St,Lidl Rathmines,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,False,2.9685679556039664,1050.0,,,False,2100.0
https://www.daft.ie/for-rent/apartment-kiltipper-gate-tallaght-dublin-24/6192444,"Kiltipper Gate, Tallaght, Dublin 24",2.0,2.0,Apartment,,1672.0,53.2693228,-6.3709617,10.102,12.566,10.663,9.116,10.367,10.107,10.039,Phoenix Park,Sandymount Strand,Raw Gyms Sandyford,Lidl Rathmines,Leeson St Lwr Stop,Heuston Station,Charlemont Luas,False,11.581553627729413,836.0,,,False,1672.0
https://www.daft.ie/for-rent/house-glencairn-thicket-leopardstown-dublin-18/6192000,"Glencairn Thicket, Leopardstown, Dublin 18",3.0,1.0,House,C3,2500.0,53.2624189,-6.2010776,9.122,6.315,1.648,2.239,8.684,9.571,8.36,Merrion Square Park,Killiney Beach,Raw Gyms Sandyford,SuperValu Balally,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,False,10.482884592598031,833.0,217.0,2717.0,True,2717.0
https://www.daft.ie/for-rent/apartment-cedarmount-saint-brigids-church-road-stillorgan-co-dublin-stillorgan-co-dublin/6144914,"Cedarmount, Saint Brigid's Church Road, Stillorgan, Co. Dublin",2.0,1.0,Apartment,C2,2350.0,53.284404,-6.1955661,7.054,5.08,1.388,1.561,6.772,7.461,6.508,Merrion Square Park,Sandymount Strand,Raw Gyms Sandyford,SuperValu Balally,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,False,8.447954060986724,1175.0,192.0,2542.0,True,2542.0
https://www.daft.ie/for-rent/studio-apartment-113-rathmines-house-143-149-rathmines-road-lower-rathmines-dublin-6/5613150,"Rathmines House, *** ALL BILLS INCLUDED ***, Rathmines, Dublin 6",1.0,1.0,House,BER Exempt,2025.0,53.3252775,-6.2656746,1.502,3.683,1.868,0.507,1.034,2.397,0.676,St Stephen's Green,Sandymount Strand,FlyeFit Georges St,Lidl Rathmines,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,False,2.7500278912903755,2025.0,,,False,2025.0
https://www.daft.ie/for-rent/apartment-4-marino-mart-fairview-dublin-3/6192706,"4 Marino Mart, Fairview, Dublin 3",2.0,1.0,Apartment,BER Exempt,2475.0,53.3644326,-6.2312952,3.009,4.152,2.964,2.747,2.52,1.701,2.581,Merrion Square Park,Sandymount Strand,Ben Dunne Gym Northside,Aldi Phibsborough,O'Connell St Stop,Connolly Station,Abbey Street Luas,False,2.520416426677396,1238.0,,,False,2475.0
https://www.daft.ie/for-rent/apartment-52-rathdown-square-north-circular-road-dublin-7-stoneybatter-dublin-7/6194078,"52 Rathdown Square, North Circular Road, Dublin 7, Stoneybatter, Dublin 7",2.0,1.0,Apartment,A3,2750.0,53.3571082,-6.2877206,2.799,5.987,2.348,1.128,1.129,1.165,2.014,Phoenix Park,Sandymount Strand,FlyeFit Georges St,Aldi Phibsborough,Phibsborough Rd Stop,Heuston Station,Abbey Street Luas,False,1.993087617093672,1375.0,64.0,2814.0,True,2814.0
https://www.daft.ie/for-rent/shackleton-glebe-shackleton-glebe-lucan-co-dublin/4092985,Shackleton Glebe Shackleton Glebe Lucan Co Dublin,1.0,1.0,Apartment,A3,1971.0,53.3451384,-6.4740696,9.657,17.583,14.016,13.508,13.527,12.108,14.164,Phoenix Park,Sandymount Strand,FlyeFit Georges St,Aldi Phibsborough,Phibsborough Rd Stop,Heuston Station,St Stephen's Green Luas,False,14.199270950237471,1971.0,64.0,2035.0,True,2035.0
https://www.daft.ie/for-rent/apartment-college-gate-townsend-street-dublin-2/6217250,"College Gate, Townsend Street, Dublin 2",1.0,1.0,Apartment,B1,2300.0,53.3461907,-6.2544068,0.851,3.468,0.737,2.079,0.56,0.524,0.518,Merrion Square Park,Sandymount Strand,FlyeFit Georges St,Aldi Phibsborough,O'Connell St Stop,Pearse Station,Abbey Street Luas,False,0.5604392622575255,2300.0,89.0,2389.0,True,2389.0
https://www.daft.ie/for-rent/house-25-hazelbrook-drive-dublin-6w-kimmage-dublin-6w/6191031,"25 Hazelbrook Drive, Dublin 6w, Kimmage, Dublin 6W",3.0,1.0,House,C3,2400.0,53.3135566,-6.2951463,3.639,5.879,3.816,2.208,3.331,3.715,3.021,St Stephen's Green,Sandymount Strand,FlyeFit Georges St,Lidl Rathmines,Leeson St Lwr Stop,Heuston Station,Charlemont Luas,False,4.6471263304802735,800.0,217.0,2617.0,True,2617.0
https://www.daft.ie/for-rent/studio-apartment-eden-park-summerhill-road-dun-laoghaire-co-dublin/6061463,"Eden Park, Summerhill Road, Dun Laoghaire, Co. Dublin",1.0,1.0,Studio,C3,1321.0,53.2881052,-6.1268132,9.893,3.592,5.756,6.117,9.986,10.137,9.863,Merrion Square Park,Killiney Beach,Raw Gyms Sandyford,SuperValu Balally,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,False,11.210663542955084,1321.0,217.0,1538.0,True,1538.0
https://www.daft.ie/for-rent/apartment-the-gardens-dublin-4/6197673,"The Gardens, Dublin 4",1.0,1.0,Apartment,A2,3000.0,53.3399229,-6.22454,1.592,1.509,2.564,2.181,2.289,1.587,2.426,Merrion Square Park,Sandymount Strand,FlyeFit Georges St,Tesco Merrion,Leeson St Lwr Stop,Pearse Station,St Stephen's Green Luas,False,2.6156125278131026,3000.0,38.0,3038.0,True,3038.0
