URL,Address,Bedrooms,Bathrooms,Property Type,BER Rating,Price (€),lat,lon,nearest_park_km_y,nearest_beach_km_y,nearest_gym_km_y,nearest_supermarket_km_y,nearest_bus_stop_km_y,nearest_rail_station_km_y,nearest_tram_stop_km_y,nearest_park_name_y,nearest_beach_name_y,nearest_gym_name_y,nearest_supermarket_name_y,nearest_bus_stop_name_y,nearest_rail_station_name_y,nearest_tram_stop_name_y,distance_to_city_centre_km,price_per_bedroom,energy_monthly_estimate,effective_monthly_cost
https://www.daft.ie/for-rent/house-37-rathdown-drive-dublin-6w-terenure-dublin-6w/6192871,"37 Rathdown Drive, Dublin 6w, Terenure, Dublin 6W",3.0,3.0,House,C1,4000.0,53.3067446,-6.2887576,4.014,5.761,4.277,2.259,3.602,4.469,3.235,St Stephen's Green,Sandymount Strand,FlyeFit Georges St,Lidl Rathmines,Leeson St Lwr Stop,Heuston Station,Charlemont Luas,5.147042191615727,1333.3333333333333,140.0,4140.0
https://www.daft.ie/for-rent/apartment-the-pines-herbert-park-lane-ballsbridge-dublin-4/6218476,"The Pines, Herbert Park Lane, Ballsbridge, Dublin 4",2.0,2.0,Apartment,C1,3178.0,38.1593008,-78.4872341,5586.767,5595.179,5591.323,5590.362,5590.401,5589.487,5591.447,Phoenix Park,Sandymount Strand,Ben Dunne Gym Northside,Aldi Phibsborough,Phibsborough Rd Stop,Heuston Station,Abbey Street Luas,5591.434238356863,1589.0,140.0,3318.0
https://www.daft.ie/for-rent/apartment-the-pines-herbert-park-lane-ballsbridge-dublin-4/6218476,"The Pines, Herbert Park Lane, Ballsbridge, Dublin 4",2.0,2.0,Apartment,C1,3178.0,38.1593008,-78.4872341,5586.767,5595.179,5591.323,5590.362,5590.401,5589.487,5591.447,Phoenix Park,Sandymount Strand,Ben Dunne Gym Northside,Aldi Phibsborough,Phibsborough Rd Stop,Heuston Station,Abbey Street Luas,5591.434238356863,1589.0,140.0,3318.0
https://www.daft.ie/for-rent/apartment-2-bedroom-apartment-shackleton-point-shackleton-park-lucan-co-dublin/3503104,"2 Bedroom Apartment , Shackleton Point, Shackleton Park, Lucan, Co. Dublin",2.0,2.0,Apartment,A2,2259.0,44.9951619,-83.8715598,5429.09,5437.577,5432.718,5432.382,5432.429,5431.854,5433.656,Phoenix Park,Sandymount Strand,Ben Dunne Gym Northside,Aldi Phibsborough,Phibsborough Rd Stop,Heuston Station,Abbey Street Luas,5433.629837921387,1129.5,50.0,2309.0
https://www.daft.ie/for-rent/house-12-larkfield-glade-dublin-18-leopardstown-dublin-18/6219294,"12 Larkfield Glade, Dublin 18, Leopardstown, Dublin 18",4.0,3.0,House,A3,3995.0,53.2576949,-6.2002853,9.634,6.245,2.157,2.73,9.183,10.086,8.854,Merrion Square Park,Killiney Beach,Raw Gyms Sandyford,SuperValu Balally,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,10.990600646386458,998.75,50.0,4045.0
https://www.daft.ie/for-rent/apartment--grove-park-rathmines-dublin-6/6213921,"Grove Park, Rathmines, Dublin 6",1.0,1.0,Studio,BER Exempt,2100.0,53.3291709,-6.2674421,1.147,3.775,1.457,0.955,0.814,2.106,0.614,St Stephen's Green,Sandymount Strand,FlyeFit Georges St,Lidl Rathmines,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,2.342348134869355,2100.0,80.0,2180.0
https://www.daft.ie/for-rent/apartment--grove-park-rathmines-dublin-6/6213921,"Grove Park, Rathmines, Dublin 6",1.0,1.0,Studio,BER Exempt,2100.0,53.3291709,-6.2674421,1.147,3.775,1.457,0.955,0.814,2.106,0.614,St Stephen's Green,Sandymount Strand,FlyeFit Georges St,Lidl Rathmines,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,2.342348134869355,2100.0,80.0,2180.0
https://www.daft.ie/for-rent/apartment--grove-park-rathmines-dublin-6/6213921,"Grove Park, Rathmines, Dublin 6",1.0,1.0,Studio,BER Exempt,2100.0,53.3291709,-6.2674421,1.147,3.775,1.457,0.955,0.814,2.106,0.614,St Stephen's Green,Sandymount Strand,FlyeFit Georges St,Lidl Rathmines,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,2.342348134869355,2100.0,80.0,2180.0
https://www.daft.ie/for-rent/apartment--grove-park-rathmines-dublin-6/6213921,"Grove Park, Rathmines, Dublin 6",1.0,1.0,Studio,BER Exempt,2100.0,53.3291709,-6.2674421,1.147,3.775,1.457,0.955,0.814,2.106,0.614,St Stephen's Green,Sandymount Strand,FlyeFit Georges St,Lidl Rathmines,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,2.342348134869355,2100.0,80.0,2180.0
https://www.daft.ie/for-rent/apartment--grove-park-rathmines-dublin-6/6213921,"Grove Park, Rathmines, Dublin 6",1.0,1.0,Studio,BER Exempt,2100.0,53.3291709,-6.2674421,1.147,3.775,1.457,0.955,0.814,2.106,0.614,St Stephen's Green,Sandymount Strand,FlyeFit Georges St,Lidl Rathmines,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,2.342348134869355,2100.0,80.0,2180.0
https://www.daft.ie/for-rent/house-frankfort-avenue-rathgar-dublin-6/6211743,"Frankfort Avenue, Rathgar, Dublin 6",3.0,3.0,House,BER Exempt,4617.0,53.3161259,-6.267333,2.515,4.039,2.891,0.56,1.998,3.357,1.596,St Stephen's Green,Sandymount Strand,FlyeFit Georges St,Lidl Rathmines,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,3.7733990925997887,1539.0,80.0,4697.0
https://www.daft.ie/for-rent/flat-phibsborough-road-phibsborough-dublin-7/6179948,"Phibsborough Road, Phibsborough, Dublin 7",1.0,1.0,Studio,C1,1500.0,53.3632964,-6.2723179,2.925,5.582,2.447,0.2,0.256,2.083,1.763,St Stephen's Green,Sandymount Strand,FlyeFit Georges St,Aldi Phibsborough,Phibsborough Rd Stop,Connolly Station,Abbey Street Luas,1.6995017208535086,1500.0,140.0,1640.0
https://www.daft.ie/for-rent/house-creston-avenue-dubin-11-finglas-dublin-11/6213037,"Creston Avenue, Dubin 11, Finglas, Dublin 11",3.0,2.0,House,,2458.0,40.8692145,-73.8933925,5091.805,5100.209,5096.392,5095.409,5095.448,5094.521,5096.486,Phoenix Park,Sandymount Strand,Ben Dunne Gym Northside,Aldi Phibsborough,Phibsborough Rd Stop,Heuston Station,Abbey Street Luas,5096.474599976167,819.3333333333334,,
https://www.daft.ie/for-rent/house-40-diswellstown-drive-hamilton-park-castleknock-dublin-15/6220252,"40 Diswellstown Drive, Hamilton Park, Castleknock, Dublin 15",4.0,3.0,House,A3,3750.0,53.3669361,-6.3842744,3.78,12.268,8.513,7.448,7.479,6.535,8.45,Phoenix Park,Sandymount Strand,FlyeFit Georges St,Aldi Phibsborough,Phibsborough Rd Stop,Heuston Station,Abbey Street Luas,8.444963454064672,937.5,50.0,3800.0
https://www.daft.ie/for-rent/house-40-diswellstown-drive-hamilton-park-castleknock-dublin-15/6220252,"40 Diswellstown Drive, Hamilton Park, Castleknock, Dublin 15",4.0,3.0,House,A3,3750.0,53.3669361,-6.3842744,3.78,12.268,8.513,7.448,7.479,6.535,8.45,Phoenix Park,Sandymount Strand,FlyeFit Georges St,Aldi Phibsborough,Phibsborough Rd Stop,Heuston Station,Abbey Street Luas,8.444963454064672,937.5,50.0,3800.0
https://www.daft.ie/for-rent/studio-apartment-killinarden-estate-dublin-24-tallaght-dublin-24/6203313,"Killinarden Estate, Dublin 24, Tallaght, Dublin 24",1.0,1.0,Studio,BER Exempt,1400.0,53.2800342,-6.388619,9.385,13.031,10.822,9.429,10.543,9.835,10.258,Phoenix Park,Sandymount Strand,FlyeFit Georges St,Lidl Rathmines,Leeson St Lwr Stop,Heuston Station,Charlemont Luas,11.525715786276235,1400.0,80.0,1480.0
https://www.daft.ie/for-rent/apartment-apartment-4-44-cabra-park-phibsborough-dublin-7/6135227,"Apartment 7, 44 Cabra Park, Phibsborough, Dublin 7",1.0,1.0,Studio,B2,1550.0,25.2768425,51.5141031,5656.939,5650.188,5657.379,5657.899,5661.468,5661.052,5661.478,St Anne's Park,Killiney Beach,Raw Gyms Sandyford,SuperValu Balally,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,5661.993272381886,1550.0,80.0,1630.0
https://www.daft.ie/for-rent/apartment-smithfield-market-smithfield-dublin-7/6216972,"Smithfield Market, Smithfield, Dublin 7",1.0,1.0,Apartment,D2,2300.0,53.3482499,-6.2783247,1.696,4.97,1.232,1.525,1.209,0.9,1.187,St Stephen's Green,Sandymount Strand,FlyeFit Georges St,Aldi Phibsborough,O'Connell St Stop,Heuston Station,Abbey Street Luas,1.2087699587064482,2300.0,215.0,2515.0
https://www.daft.ie/for-rent/apartment-smithfield-market-smithfield-dublin-7/6216972,"Smithfield Market, Smithfield, Dublin 7",1.0,1.0,Apartment,D2,2300.0,53.3482499,-6.2783247,1.696,4.97,1.232,1.525,1.209,0.9,1.187,St Stephen's Green,Sandymount Strand,FlyeFit Georges St,Aldi Phibsborough,O'Connell St Stop,Heuston Station,Abbey Street Luas,1.2087699587064482,2300.0,215.0,2515.0
https://www.daft.ie/for-rent/apartment-smithfield-market-smithfield-dublin-7/6216972,"Smithfield Market, Smithfield, Dublin 7",1.0,1.0,Apartment,D2,2300.0,53.3482499,-6.2783247,1.696,4.97,1.232,1.525,1.209,0.9,1.187,St Stephen's Green,Sandymount Strand,FlyeFit Georges St,Aldi Phibsborough,O'Connell St Stop,Heuston Station,Abbey Street Luas,1.2087699587064482,2300.0,215.0,2515.0
https://www.daft.ie/for-rent/house--warners-lane-dublin-6-ranelagh-dublin-6/6218044,"Warner's Lane, Dublin 6, Ranelagh, Dublin 6",3.0,3.0,House,A2,6500.0,53.33166,-6.2536005,0.814,2.869,1.308,1.398,0.27,1.42,0.396,St Stephen's Green,Sandymount Strand,FlyeFit Georges St,Lidl Rathmines,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,2.0655317708031378,2166.6666666666665,50.0,6550.0
https://www.daft.ie/for-rent/apartment-apartment-32-85-wellington-house-ballsbridge-dublin-4/6184400,"Apartment 32, 85 Wellington House, Ballsbridge, Dublin 4",2.0,1.0,House,C3,3100.0,41.6525143,-73.7402992,5026.661,5035.081,5031.186,5030.248,5030.287,5029.384,5031.34,Phoenix Park,Sandymount Strand,Ben Dunne Gym Northside,Aldi Phibsborough,Phibsborough Rd Stop,Heuston Station,Abbey Street Luas,5031.327399633035,1550.0,140.0,3240.0
https://www.daft.ie/for-rent/apartment-apartment-39-brookwood-abbey-artane-dublin-5/6208479,"Apartment 39, Brookwood Abbey, Artane, Dublin 5",2.0,2.0,Apartment,D1,2276.0,41.5128428,-73.9733268,5051.497,5059.917,5056.022,5055.084,5055.123,5054.22,5056.176,Phoenix Park,Sandymount Strand,Ben Dunne Gym Northside,Aldi Phibsborough,Phibsborough Rd Stop,Heuston Station,Abbey Street Luas,5056.163282000625,1138.0,215.0,2491.0
https://www.daft.ie/for-rent/property-apartment-3-108-philipsburgh-avenue-fairview-co-dublin/6186567,"Apartment 3, 108 Philipsburgh Avenue, Fairview, Dublin 3",2.0,2.0,Apartment,BER Exempt,2200.0,51.4619187,-0.2170866,456.389,446.84,453.999,454.588,459.387,459.318,459.294,St Anne's Park,Killiney Beach,Raw Gyms Sandyford,SuperValu Balally,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,460.363662071596,1100.0,80.0,2280.0
https://www.daft.ie/for-rent/studio-apartment-27-nutley-park-dublin-4-donnybrook-dublin-4/6217315,"27 Nutley Park, Dublin 4, Donnybrook, Dublin 4",1.0,1.0,Studio,BER Exempt,1700.0,53.3128824,-6.2202687,3.494,1.925,4.147,0.839,3.31,3.894,3.118,Merrion Square Park,Sandymount Strand,Raw Gyms Sandyford,Tesco Merrion,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,4.890571202558858,1700.0,80.0,1780.0
https://www.daft.ie/for-rent/apartment-apartment-81-castle-gate-apartments-dublin-2/6212749,"Apartment 81, Castle Gate Apartments, Dublin 2",1.0,1.0,Apartment,A3,2500.0,28.6312686,77.3056064,7076.555,7074.656,7080.665,7080.817,7082.575,7081.645,7082.606,St Anne's Park,Dollymount Strand,Ben Dunne Gym Northside,Tesco Merrion,O'Connell St Stop,Connolly Station,Abbey Street Luas,7082.565187149131,2500.0,50.0,2550.0
https://www.daft.ie/for-rent/studio-apartment-lansdowne-terrace-sandymount-dublin-4/6216268,"Lansdowne Terrace, Sandymount, Dublin 4",1.0,1.0,Studio,BER Exempt,1303.0,51.5236176,-0.1207887,458.808,449.457,456.635,457.22,461.932,461.836,461.847,St Anne's Park,Killiney Beach,Raw Gyms Sandyford,SuperValu Balally,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,462.8760216999682,1303.0,80.0,1383.0
https://www.daft.ie/for-rent/house-2a-weston-road-churchtown-churchtown-dublin-14/6201540,"2A Weston Road, Churchtown, Churchtown, Dublin 14",3.0,3.0,House,A2,3750.0,53.2914949,-6.2557673,5.198,5.156,3.439,2.834,4.616,5.853,4.218,St Stephen's Green,Sandymount Strand,Raw Gyms Sandyford,SuperValu Balally,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,6.490217916774446,1250.0,50.0,3800.0
https://www.daft.ie/for-rent/house-virginia-park-dublin-11-finglas-dublin-11/6147449,"Virginia Park, Dublin 11, Finglas, Dublin 11",4.0,2.0,House,BER Exempt,3650.0,53.3829413,-6.3129955,3.116,9.049,4.47,3.597,3.654,4.249,5.128,Phoenix Park,Sandymount Strand,Ben Dunne Gym Northside,Aldi Phibsborough,Phibsborough Rd Stop,Heuston Station,Abbey Street Luas,5.079819384578338,912.5,80.0,3730.0
https://www.daft.ie/for-rent/house-2-the-hedgerows-foxrock-dublin-18/6208910,"2 The Hedgerows, Foxrock, Dublin 18",2.0,2.0,House,C2,2900.0,53.2675831,-6.1848832,9.035,5.323,1.973,2.582,8.711,9.451,8.425,Merrion Square Park,Killiney Beach,Raw Gyms Sandyford,SuperValu Balally,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,10.42518844684853,1450.0,140.0,3040.0
https://www.daft.ie/for-rent/flat-flat-3-14-grosvenor-road-rathgar-dublin-6/6114562,"Flat 3, 14 Grosvenor Road, Rathgar, Dublin 6",1.0,1.0,Studio,BER Exempt,1100.0,51.5833078,-0.0122877,462.242,453.095,460.29,460.87,465.492,465.368,465.415,St Anne's Park,Killiney Beach,Raw Gyms Sandyford,SuperValu Balally,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,466.402521567832,1100.0,80.0,1180.0
https://www.daft.ie/for-rent/apartment-88-ranelagh-road-ranelagh-dublin-6/6212106,"Apartment 5, 88, Ranelagh Road, Ranelagh, Dublin 6",2.0,1.0,Apartment,BER Exempt,3000.0,43.0752581,-77.4504449,5164.456,5172.933,5168.638,5167.937,5167.979,5167.205,5169.106,Phoenix Park,Sandymount Strand,Ben Dunne Gym Northside,Aldi Phibsborough,Phibsborough Rd Stop,Heuston Station,Abbey Street Luas,5169.08809166469,1500.0,80.0,3080.0
https://www.daft.ie/for-rent/house-roebuck-downs-dublin-14-windy-arbour-dublin-14/6181450,"Roebuck Downs, Dublin 14, Windy Arbour, Dublin 14",3.0,1.0,House,C2,3300.0,53.301878,-6.2357265,4.258,3.466,3.314,2.269,3.738,4.738,3.405,Merrion Square Park,Sandymount Strand,Raw Gyms Sandyford,Tesco Merrion,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,5.572993953868825,1100.0,140.0,3440.0
https://www.daft.ie/for-rent/apartment-3-bed-claremont-howth-road-howth-dublin-13/6124175,"3 Bed, Claremont, Howth Road, Howth, Dublin 13",3.0,2.0,Apartment,A2,4900.0,51.4857755,-2.5234635,324.522,312.997,319.73,320.352,326.001,326.243,325.821,St Anne's Park,Killiney Beach,Raw Gyms Sandyford,SuperValu Balally,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,327.316000203644,1633.3333333333333,50.0,4950.0
https://www.daft.ie/for-rent/house-the-crescent-robswall-malahide-co-dublin/6218122,"The Crescent, Robswall, Malahide, Co. Dublin",5.0,3.0,House,B3,4500.0,53.2588539,-1.9149896,283.306,278.762,285.664,286.106,288.64,287.974,288.721,St Anne's Park,Killiney Beach,Raw Gyms Sandyford,SuperValu Balally,Leeson St Lwr Stop,Connolly Station,Charlemont Luas,288.8615374163128,900.0,80.0,4580.0
https://www.daft.ie/for-rent/apartment-harolds-cross-road-rathmines-dublin-6/6218820,"Harold'S Cross Road, Rathmines, Dublin 6",1.0,1.0,Studio,A3,2180.0,53.319125,-6.2788856,2.495,4.672,2.754,0.993,2.12,3.204,1.787,St Stephen's Green,Sandymount Strand,FlyeFit Georges St,Lidl Rathmines,Leeson St Lwr Stop,Heuston Station,Charlemont Luas,3.627285051038185,2180.0,50.0,2230.0
https://www.daft.ie/for-rent/studio-apartment-20-elgin-road-dublin-4-ballsbridge-dublin-4/6205364,"20 Elgin Road, Dublin 4, Ballsbridge, Dublin 4",1.0,1.0,Studio,C3,1995.0,53.3300688,-6.234783,1.381,1.609,2.296,1.395,1.511,1.754,1.557,Merrion Square Park,Sandymount Strand,FlyeFit Georges St,Tesco Merrion,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,2.7719352970904385,1995.0,140.0,2135.0
https://www.daft.ie/for-rent/apartment-the-william-bligh-the-gasworks-south-lotts-road-grand-canal-dock-dublin-2/6217116,"The William Bligh, The Gasworks, South Lotts Road, Grand Canal Dock, Dublin 2",2.0,2.0,Apartment,C2,2750.0,53.3387944,-6.2352358,0.883,1.953,1.877,2.242,1.582,0.993,1.711,Merrion Square Park,Sandymount Strand,FlyeFit Georges St,Tesco Merrion,Leeson St Lwr Stop,Pearse Station,St Stephen's Green Luas,2.065438532517443,1375.0,140.0,2890.0
https://www.daft.ie/for-rent/house-14-woodlawn-view-santry-dublin-9/5976310,"Kismet, 14 Woodlawn View, Coolock, Dublin 17",5.0,3.0,House,B3,4400.0,37.2057197,-100.702017,7041.377,7049.822,7044.626,7044.528,7044.577,7044.135,7045.863,Phoenix Park,Sandymount Strand,Ben Dunne Gym Northside,Aldi Phibsborough,Phibsborough Rd Stop,Heuston Station,Abbey Street Luas,7045.829111617309,880.0,80.0,4480.0
https://www.daft.ie/for-rent/house-sundrive-road-crumlin-dublin-12/6215930,"Sundrive Road, Crumlin, Dublin 12",3.0,2.0,House,D1,2200.0,53.3265404,-6.2972853,2.848,5.764,2.853,2.288,2.77,2.294,2.615,St Stephen's Green,Sandymount Strand,FlyeFit Georges St,Lidl Rathmines,Leeson St Lwr Stop,Heuston Station,Charlemont Luas,3.5663832101097945,733.3333333333334,215.0,2415.0
https://www.daft.ie/for-rent/apartment-botanic-avenue-drumcondra-dublin-9/6204329,"Botanic Avenue, Drumcondra, Dublin 9",1.0,1.0,Studio,BER Exempt,1715.0,53.3678676,-6.2575149,3.222,5.309,2.514,1.215,1.228,1.869,2.096,Merrion Square Park,Sandymount Strand,Ben Dunne Gym Northside,Aldi Phibsborough,Phibsborough Rd Stop,Connolly Station,Abbey Street Luas,2.017509051978927,1715.0,80.0,1795.0
https://www.daft.ie/for-rent/apartment-botanic-avenue-drumcondra-dublin-9/6204329,"Botanic Avenue, Drumcondra, Dublin 9",1.0,1.0,Studio,BER Exempt,1715.0,53.3678676,-6.2575149,3.222,5.309,2.514,1.215,1.228,1.869,2.096,Merrion Square Park,Sandymount Strand,Ben Dunne Gym Northside,Aldi Phibsborough,Phibsborough Rd Stop,Connolly Station,Abbey Street Luas,2.017509051978927,1715.0,80.0,1795.0
https://www.daft.ie/for-rent/apartment-71-amiens-street-north-strand-dublin-3/6194079,"Amiens Street, North Strand, Dublin 3",2.0,1.0,Apartment,D2,2500.0,53.350296,-6.250862,1.222,3.556,1.225,1.896,0.629,0.345,0.653,Merrion Square Park,Sandymount Strand,FlyeFit Georges St,Aldi Phibsborough,O'Connell St Stop,Connolly Station,Abbey Street Luas,0.6288702393929833,1250.0,215.0,2715.0
https://www.daft.ie/for-rent/apartment-apartment-8-50-castle-avenue-clontarf-dublin-3/6207420,"Apartment 8, 50 Castle Avenue, Clontarf, Dublin 3",2.0,1.0,Apartment,B1,2450.0,48.1492449,11.5428073,1370.145,1361.849,1369.079,1369.64,1373.902,1373.668,1373.857,St Anne's Park,Killiney Beach,Raw Gyms Sandyford,SuperValu Balally,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,1374.6749324303312,1225.0,80.0,2530.0
https://www.daft.ie/for-rent/studio-apartment-clonliffe-road-drumcondra-dublin-3/6217666,"Clonliffe Road, Drumcondra, Dublin 3",3.0,1.0,Studio,BER Exempt,1850.0,53.3629946,-6.255106,2.66,4.78,2.393,1.16,1.143,1.308,1.586,Merrion Square Park,Sandymount Strand,FlyeFit Georges St,Aldi Phibsborough,Phibsborough Rd Stop,Connolly Station,Abbey Street Luas,1.5071209902747449,616.6666666666666,80.0,1930.0
https://www.daft.ie/for-rent/studio-apartment-clonliffe-road-drumcondra-dublin-3/6217666,"Clonliffe Road, Drumcondra, Dublin 3",3.0,1.0,Studio,BER Exempt,1850.0,53.3629946,-6.255106,2.66,4.78,2.393,1.16,1.143,1.308,1.586,Merrion Square Park,Sandymount Strand,FlyeFit Georges St,Aldi Phibsborough,Phibsborough Rd Stop,Connolly Station,Abbey Street Luas,1.5071209902747449,616.6666666666666,80.0,1930.0
https://www.daft.ie/for-rent/studio-apartment-23-cherry-house-mespil-estate-ballsbridge-dublin-4/6191880,"23 Cherry House, Mespil Estate, Ballsbridge, Dublin 4",1.0,1.0,House,C1,1995.0,39.867926,-74.9681097,5233.184,5241.581,5237.799,5236.796,5236.834,5235.898,5237.866,Phoenix Park,Sandymount Strand,Ben Dunne Gym Northside,Aldi Phibsborough,Phibsborough Rd Stop,Heuston Station,Abbey Street Luas,5237.855215461648,1995.0,140.0,2135.0
https://www.daft.ie/for-rent/apartment-orchard-hall-diswellstown-avenue-castleknock-dublin-15/6205322,"Orchard Hall, Diswellstown Avenue, Castleknock, Dublin 15",2.0,2.0,Apartment,A2,2492.0,51.6016033,0.0391239,464.44,455.368,462.568,463.147,467.735,467.601,467.661,St Anne's Park,Killiney Beach,Raw Gyms Sandyford,SuperValu Balally,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,468.6337220057105,1246.0,50.0,2542.0
https://www.daft.ie/for-rent/studio-apartment-60-pembroke-road-dublin-4-ballsbridge-dublin-4/6107520,"60 Pembroke Road, Dublin 4, Ballsbridge, Dublin 4",1.0,1.0,Studio,BER Exempt,2000.0,53.3327039,-6.2394489,0.957,1.955,1.874,1.819,1.166,1.355,1.298,Merrion Square Park,Sandymount Strand,FlyeFit Georges St,Tesco Merrion,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,2.351599891291088,2000.0,80.0,2080.0
https://www.daft.ie/for-rent/apartment-ushers-quay-dublin-8-christchurch-dublin-8/6157183,"Ushers Quay,Dublin 8, Christchurch, Dublin 8",1.0,1.0,Apartment,D1,2100.0,53.3457875,-6.3063413,1.986,6.619,2.908,2.851,2.838,0.98,3.065,Phoenix Park,Sandymount Strand,FlyeFit Georges St,Aldi Phibsborough,Phibsborough Rd Stop,Heuston Station,Abbey Street Luas,3.088548653652947,2100.0,215.0,2315.0
https://www.daft.ie/for-rent/studio-apartment-lorcan-avenue-beaumont-dublin-9/6211580,"Lorcan Avenue, Beaumont, Dublin 9",2.0,2.0,Studio,BER Exempt,769.0,53.3906009,-6.2380758,4.556,7.067,0.572,3.957,3.987,4.299,4.849,St Anne's Park,Sandymount Strand,Ben Dunne Gym Northside,Aldi Phibsborough,Phibsborough Rd Stop,Connolly Station,Abbey Street Luas,4.770428630510357,384.5,80.0,849.0
https://www.daft.ie/for-rent/apartment-apartment-7-lock-gate-1-gordon-place-dublin-2-the-locks-charlemont-square-dublin-2-charlemont-street-dublin-2/6161134,"Apartment 7, Lock Gate 1, Gordon Place, Dublin 2, The Locks, Charlemont Square, Dublin 2, Charlemont Street, Dublin 2",2.0,2.0,Studio,A2,3750.0,25.2768425,51.5141031,5656.939,5650.188,5657.379,5657.899,5661.468,5661.052,5661.478,St Anne's Park,Killiney Beach,Raw Gyms Sandyford,SuperValu Balally,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,5661.993272381886,1875.0,50.0,3800.0
https://www.daft.ie/for-rent/apartment-rathfarnham-mill-dublin-14/6210080,"Rathfarnham Mill, Dublin 14",2.0,2.0,Apartment,C1,1651.0,53.299248,-6.2874366,4.723,6.095,5.023,2.851,4.263,5.306,3.875,St Stephen's Green,Sandymount Strand,FlyeFit Georges St,Lidl Rathmines,Leeson St Lwr Stop,Heuston Station,Charlemont Luas,5.902984943063956,825.5,140.0,1791.0
https://www.daft.ie/for-rent/apartment-apartment-50-hyde-square-south-circular-road-dublin-8/6217313,"Apartment 50, Hyde Square, South Circular Road, Dublin 8",1.0,1.0,Studio,C2,2000.0,34.6720743,135.2121865,9541.135,9541.12,9541.94,9545.493,9545.527,9545.502,9546.271,St Anne's Park,Dollymount Strand,Ben Dunne Gym Northside,Aldi Phibsborough,Phibsborough Rd Stop,Connolly Station,Abbey Street Luas,9546.184126491478,2000.0,140.0,2140.0
https://www.daft.ie/for-rent/apartment-apt-29-block-e2-smithfield-market-d07-p021-dublin-7/6219530,"Apt. 29, Block E2, Smithfield Market, D07 P021, Dublin 7",1.0,1.0,Studio,C3,1925.0,43.2641987,-81.7978037,5423.966,5432.459,5427.881,5427.359,5427.403,5426.726,5428.581,Phoenix Park,Sandymount Strand,Ben Dunne Gym Northside,Aldi Phibsborough,Phibsborough Rd Stop,Heuston Station,Abbey Street Luas,5428.558564571779,1925.0,140.0,2065.0
https://www.daft.ie/for-rent/apartment-1-bedroom-apartment-easra-court-collins-avenue-killester-dublin-5/6105825,"1 Bedroom Apartment, Easra Court, Collins Avenue, Killester, Dublin 5",1.0,1.0,Apartment,A3,2075.0,48.8754729,2.2958503,773.485,762.163,768.945,769.565,775.154,775.365,774.981,St Anne's Park,Killiney Beach,Raw Gyms Sandyford,SuperValu Balally,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,776.4367917868648,2075.0,50.0,2125.0
https://www.daft.ie/for-rent/apartment-apt-166-block-4-parklands-northwood-d09-f8w8-santry-dublin-9/6142645,"Apt 166, Block 4, Parklands, Northwood, D09 F8W8, Santry, Dublin 9",2.0,2.0,Apartment,C2,2300.0,43.2627851,-81.7959927,5423.954,5432.447,5427.869,5427.347,5427.391,5426.714,5428.569,Phoenix Park,Sandymount Strand,Ben Dunne Gym Northside,Aldi Phibsborough,Phibsborough Rd Stop,Heuston Station,Abbey Street Luas,5428.546622435899,1150.0,140.0,2440.0
https://www.daft.ie/for-rent/house-18-saint-johns-road-dublin-22-clondalkin-dublin-22/6218021,"18 Saint John'S Road, Dublin 22, Clondalkin, Dublin 22",4.0,2.0,House,BER Exempt,3300.0,53.3175043,-6.3968128,6.231,12.436,9.294,8.816,9.444,7.707,9.301,Phoenix Park,Sandymount Strand,FlyeFit Georges St,Lidl Rathmines,Leeson St Lwr Stop,Heuston Station,Charlemont Luas,9.74995398721008,825.0,80.0,3380.0
https://www.daft.ie/for-rent/studio-apartment-redwood-avenue-kilnamanagh-kilnamanagh-dublin-24/6218876,"Redwood Avenue, Kilnamanagh, Dublin 24",1.0,1.0,Studio,C3,1160.0,-38.0504812,145.2716778,17250.502,17249.069,17253.844,17255.784,17256.637,17255.718,17256.684,St Anne's Park,Dollymount Strand,Ben Dunne Gym Northside,Tesco Merrion,O'Connell St Stop,Connolly Station,Abbey Street Luas,17256.613655603436,1160.0,140.0,1300.0
